contig_id	target_id	Ecosystem classification
FCH3CGLCCXYL4FAA_NODE_626	3300007541_____Ga0099848_1001715 (taxid 1000611531)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_627	3300005805_____Ga0079957_1004625 (taxid 1000745636)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_629	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_630	3300005581_____Ga0049081_10003637 (taxid 1001140509)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_631	3300009154_____Ga0114963_10007480 (taxid 1000550561)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_633	3300013126_____Ga0172367_10006832 (taxid 1000753782)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_635	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_636	3300007234_____Ga0075460_10000837 (taxid 1000287088)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_637	3300007541_____Ga0099848_1004624 (taxid 1000664385)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_639	2061766007_____rumenHiSeq_NODE_708837_len_285070_cov_16_060146 (taxid 1000291016)	Host-associated;Mammals;Digestive system;Foregut;Host-associated(other);
FCH3CGLCCXYL4FAA_NODE_640	3300007539_____Ga0099849_1000496 (taxid 1001190373)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_641	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_642	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_643	3300007539_____Ga0099849_1000092 (taxid 1001192407)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_644	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_645	3300006919_____Ga0070746_10000279 (taxid 1000125045)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_648	level2_57225 (taxid 1001102455)	
FCH3CGLCCXYL4FAA_NODE_650	3300005613_____Ga0074649_1004703 (taxid 1000414973)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_651	3300002835_____B570J40625_100007062 (taxid 1000056824)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_652	3300007539_____Ga0099849_1000384 (taxid 1001189950)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_653	3300005346_____Ga0074242_10413645 (taxid 1000931563)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_654	3300001472_____JGI24004J15324_10005026 (taxid 1000713117)	Environmental;Aquatic;Marine;Oceanic;Marine;
FCH3CGLCCXYL4FAA_NODE_655	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_656	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_659	3300005613_____Ga0074649_1005728 (taxid 1000431916)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_661	3300007541_____Ga0099848_1000114 (taxid 1000592038)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_662	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_663	3300009160_____Ga0114981_10000450 (taxid 1000456433)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_664	3300005613_____Ga0074649_1010332 (taxid 1000870461)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_665	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_666	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_667	level2_78112 (taxid 1001011056)	
FCH3CGLCCXYL4FAA_NODE_668	level1_24319 (taxid 1000432690)	
FCH3CGLCCXYL4FAA_NODE_670	3300007960_____Ga0099850_1004009 (taxid 1000417027)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_671	3300002835_____B570J40625_100004478 (taxid 1001160000)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_672	3300005613_____Ga0074649_1004823 (taxid 1000414358)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_673	3300009419_____Ga0114982_1000046 (taxid 1000876658)	Environmental;Terrestrial;Deep subsurface;Unclassified;Terrestrial(other);
FCH3CGLCCXYL4FAA_NODE_674	3300005613_____Ga0074649_1006143 (taxid 1000446664)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_677	3300007541_____Ga0099848_1003018 (taxid 1000677603)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_678	3300007541_____Ga0099848_1000559 (taxid 1000631536)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_679	3300006802_____Ga0070749_10010907 (taxid 1000949834)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_680	3300007539_____Ga0099849_1000384 (taxid 1001189950)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_681	3300008089_____Ga0104978_1001071 (taxid 1000859128)	Host-associated;Human;Digestive system;Oral cavity;Host-associated(human);Oral
FCH3CGLCCXYL4FAA_NODE_682	level1_43306 (taxid 1000270910)	
FCH3CGLCCXYL4FAA_NODE_683	3300002835_____B570J40625_100003085 (taxid 1001183485)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_685	3300005611_____Ga0074647_1000651 (taxid 1001080553)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_686	3300019765_____Ga0194024_1001210 (taxid 1000959195)	Environmental;Aquatic;Freshwater;River;Freshwater;
FCH3CGLCCXYL4FAA_NODE_687	3300005662_____Ga0078894_10020563 (taxid 1000920694)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_688	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_689	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_690	3300000756_____JGI12421J11937_10001069 (taxid 1000608244)	Environmental;Aquatic;Freshwater;Lentic;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_691	level1_86518 (taxid 1000066798)	
FCH3CGLCCXYL4FAA_NODE_692	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_694	3300007542_____Ga0099846_1002500 (taxid 1000946102)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_697	3300012983_____Ga0123349_10000018 (taxid 1001130114)	Host-associated;Mammals;Digestive system;Large intestine;Host-associated(other);
FCH3CGLCCXYL4FAA_NODE_698	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_699	3300001352_____JGI20157J14317_10000942 (taxid 1000697852)	Environmental;Aquatic;Marine;Neritic zone;Marine;
FCH3CGLCCXYL4FAA_NODE_700	3300006802_____Ga0070749_10003543 (taxid 1000534538)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_701	3300014050_____Ga0119952_1001485 (taxid 1000518459)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_702	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_703	level1_29213 (taxid 1000558266)	
FCH3CGLCCXYL4FAA_NODE_704	3300006911_____Ga0102591_1004492 (taxid 1001153364)	
FCH3CGLCCXYL4FAA_NODE_705	3300009085_____Ga0105103_10006461 (taxid 1000090999)	Environmental;Aquatic;Freshwater;Sediment;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_706	3300003346_____JGI26081J50195_1000576 (taxid 1001194136)	Environmental;Aquatic;Marine;Intertidal zone;Marine;
FCH3CGLCCXYL4FAA_NODE_707	3300010354_____Ga0129333_10000740 (taxid 1000414647)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_709	level1_100710 (taxid 1000064568)	
FCH3CGLCCXYL4FAA_NODE_712	3300007960_____Ga0099850_1000174 (taxid 1000304454)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_715	3300009183_____Ga0114974_10000890 (taxid 1000302221)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_716	3300003894_____Ga0063241_1003726 (taxid 1000427087)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_718	level1_110820 (taxid 1000614574)	
FCH3CGLCCXYL4FAA_NODE_719	3300009159_____Ga0114978_10009506 (taxid 1000398398)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_720	3300006919_____Ga0070746_10005802 (taxid 1000254348)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_722	3300007538_____Ga0099851_1001383 (taxid 1000800648)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_724	level1_75609 (taxid 1000701794)	
FCH3CGLCCXYL4FAA_NODE_725	3300005613_____Ga0074649_1012618 (taxid 1000908768)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_727	3300009009_____Ga0105105_10001062 (taxid 1000900278)	Environmental;Aquatic;Freshwater;Sediment;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_728	3300006802_____Ga0070749_10007456 (taxid 1000543863)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_730	level1_56057 (taxid 1000893886)	
FCH3CGLCCXYL4FAA_NODE_731	level2_1426 (taxid 1001059414)	
FCH3CGLCCXYL4FAA_NODE_732	3300018420_____Ga0181563_10008433 (taxid 1000178396)	Environmental;Aquatic;Marine;Intertidal zone;Marine;
FCH3CGLCCXYL4FAA_NODE_733	level1_34637 (taxid 1001007296)	
FCH3CGLCCXYL4FAA_NODE_734	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_735	3300009051_____Ga0102864_1000120 (taxid 1000986520)	Environmental;Aquatic;Marine;Intertidal zone;Marine;
FCH3CGLCCXYL4FAA_NODE_736	3300007540_____Ga0099847_1003949 (taxid 1001046478)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_737	3300009159_____Ga0114978_10012148 (taxid 1000801892)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_738	3300010318_____Ga0136656_1003601 (taxid 1000821692)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_739	3300005805_____Ga0079957_1015533 (taxid 1000073909)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_740	3300006810_____Ga0070754_10006045 (taxid 1000660930)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_741	3300001711_____JGI24508J20089_1000008 (taxid 1000773981)	Environmental;Aquatic;Marine;Oceanic;Marine;
FCH3CGLCCXYL4FAA_NODE_742	3300013133_____Ga0172362_10001535 (taxid 1000503717)	Environmental;Aquatic;Freshwater;Lake;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_745	3300002835_____B570J40625_100001948 (taxid 1001139059)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_748	3300005805_____Ga0079957_1003248 (taxid 1000725667)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_750	3300007539_____Ga0099849_1004099 (taxid 1000033831)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_751	level1_25585 (taxid 1000498775)	
FCH3CGLCCXYL4FAA_NODE_752	3300010354_____Ga0129333_10000615 (taxid 1000417039)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_753	3300005805_____Ga0079957_1000475 (taxid 1000702455)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_755	level3_11055 (taxid 1000331374)	
FCH3CGLCCXYL4FAA_NODE_756	3300002835_____B570J40625_100008264 (taxid 1000042578)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_757	3300005525_____Ga0068877_10017108 (taxid 1000471499)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_758	3300005611_____Ga0074647_1002604 (taxid 1001107773)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_761	3300008255_____Ga0100403_1002612 (taxid 1000837247)	Environmental;Aquatic;Freshwater;Groundwater;Freshwater;
FCH3CGLCCXYL4FAA_NODE_762	3300002161_____JGI24766J26685_10000749 (taxid 1000034349)	Environmental;Aquatic;Freshwater;Lentic;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_763	level2_26740 (taxid 1000759867)	
FCH3CGLCCXYL4FAA_NODE_764	3300007538_____Ga0099851_1000864 (taxid 1000775064)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_765	3300013130_____Ga0172363_10011123 (taxid 1000013128)	Environmental;Aquatic;Freshwater;Lake;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_766	3300005527_____Ga0068876_10003159 (taxid 1000838931)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_768	3300003617_____JGI26082J51739_10000533 (taxid 1000428727)	Environmental;Aquatic;Marine;Intertidal zone;Marine;
FCH3CGLCCXYL4FAA_NODE_769	3300010370_____Ga0129336_10003593 (taxid 1000100384)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_770	level3_8018 (taxid 1000754542)	
FCH3CGLCCXYL4FAA_NODE_771	3300005611_____Ga0074647_1002382 (taxid 1001111013)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_772	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_773	level2_51339 (taxid 1001048171)	
FCH3CGLCCXYL4FAA_NODE_774	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_775	3300001472_____JGI24004J15324_10000059 (taxid 1000631232)	Environmental;Aquatic;Marine;Oceanic;Marine;
FCH3CGLCCXYL4FAA_NODE_776	3300007540_____Ga0099847_1000078 (taxid 1000956636)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_778	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_779	3300009081_____Ga0105098_10000850 (taxid 1000051625)	Environmental;Aquatic;Freshwater;Sediment;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_780	3300010300_____Ga0129351_1000560 (taxid 1000692534)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_781	3300012125_____Ga0154006_1000204 (taxid 1000378987)	Host-associated;Fungi;Mycelium;Unclassified;Host-associated(other);
FCH3CGLCCXYL4FAA_NODE_783	3300013126_____Ga0172367_10007738 (taxid 1000731792)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_784	3300009159_____Ga0114978_10008683 (taxid 1000415628)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_785	3300005613_____Ga0074649_1005827 (taxid 1000431379)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_786	3300008012_____Ga0075480_10002542 (taxid 1000474996)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_787	3300005805_____Ga0079957_1002971 (taxid 1000740995)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_788	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_789	level2_28038 (taxid 1000722761)	
FCH3CGLCCXYL4FAA_NODE_792	3300013005_____Ga0164292_10008293 (taxid 1000556113)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_793	3300010354_____Ga0129333_10000749 (taxid 1000414661)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_794	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_795	3300007609_____Ga0102945_1000626 (taxid 1000222897)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Non-marine_Saline_and_Alkaline;
FCH3CGLCCXYL4FAA_NODE_796	3300005613_____Ga0074649_1002361 (taxid 1000372662)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_798	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_799	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_801	3300000929_____NpDRAFT_10018579 (taxid 1000301625)	Environmental;Aquatic;Marine;Neritic zone;Marine;
FCH3CGLCCXYL4FAA_NODE_802	3300014962_____Ga0134315_1000307 (taxid 1001121255)	Environmental;Aquatic;Freshwater;Groundwater;Freshwater;
FCH3CGLCCXYL4FAA_NODE_803	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_804	3300005613_____Ga0074649_1006178 (taxid 1000446598)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_805	3300005613_____Ga0074649_1009631 (taxid 1000504812)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_806	3300007960_____Ga0099850_1003731 (taxid 1000410519)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_807	3300007541_____Ga0099848_1000342 (taxid 1000632578)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_808	3300010354_____Ga0129333_10000615 (taxid 1000417039)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_809	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_811	3300005512_____Ga0074648_1003883 (taxid 1000175619)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_812	level2_28820 (taxid 1000796516)	
FCH3CGLCCXYL4FAA_NODE_813	level1_24343 (taxid 1000432762)	
FCH3CGLCCXYL4FAA_NODE_814	3300013126_____Ga0172367_10012165 (taxid 1001194258)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_815	3300006920_____Ga0070748_1000464 (taxid 1000951850)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_816	3300005527_____Ga0068876_10005051 (taxid 1000878617)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_817	3300013010_____Ga0129327_10007608 (taxid 1000573800)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_818	3300005805_____Ga0079957_1003242 (taxid 1000725659)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_821	3300007344_____Ga0070745_1004377 (taxid 1000603195)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_822	3300006920_____Ga0070748_1001093 (taxid 1001004068)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_823	3300007609_____Ga0102945_1000989 (taxid 1000225731)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Non-marine_Saline_and_Alkaline;
FCH3CGLCCXYL4FAA_NODE_824	3300006805_____Ga0075464_10000740 (taxid 1000157496)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_825	level1_78026 (taxid 1000789840)	
FCH3CGLCCXYL4FAA_NODE_826	3300009529_____Ga0114919_10004320 (taxid 1000404247)	Environmental;Aquatic;Marine;Oceanic;Marine;
FCH3CGLCCXYL4FAA_NODE_828	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_829	3300007538_____Ga0099851_1001575 (taxid 1000799419)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_830	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_831	3300006810_____Ga0070754_10004323 (taxid 1000629396)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_832	3300009155_____Ga0114968_10008476 (taxid 1001174592)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_833	3300007541_____Ga0099848_1000514 (taxid 1000631461)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_834	level3_21284 (taxid 1000867994)	
FCH3CGLCCXYL4FAA_NODE_835	3300007538_____Ga0099851_1002367 (taxid 1000780621)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_836	unclassified (taxid 0)	
FCH3CGLCCXYL4FAA_NODE_838	level1_57690 (taxid 1000878366)	
FCH3CGLCCXYL4FAA_NODE_839	3300014720_____Ga0172376_10002817 (taxid 1000466218)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_841	3300007541_____Ga0099848_1004836 (taxid 1000663131)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_842	3300006810_____Ga0070754_10003806 (taxid 1000596060)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_843	level2_60075 (taxid 1000319661)	
FCH3CGLCCXYL4FAA_NODE_844	3300001687_____WOR8_10006404 (taxid 1000694625)	Environmental;Aquatic;Marine;Oceanic;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_845	3300007540_____Ga0099847_1003945 (taxid 1001046486)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_846	3300009481_____Ga0114932_10007848 (taxid 1000562382)	Environmental;Aquatic;Marine;Volcanic;Marine;
FCH3CGLCCXYL4FAA_NODE_849	3300003430_____JGI25921J50272_10000758 (taxid 1000125446)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_850	3300007541_____Ga0099848_1001281 (taxid 1000651029)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_851	level3_15281 (taxid 1000406723)	
FCH3CGLCCXYL4FAA_NODE_852	3300005581_____Ga0049081_10000143 (taxid 1001093448)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_853	level1_89826 (taxid 1000085413)	
FCH3CGLCCXYL4FAA_NODE_854	3300009512_____Ga0115003_10002843 (taxid 1000821025)	Environmental;Aquatic;Marine;Oceanic;Marine;
FCH3CGLCCXYL4FAA_NODE_855	3300001282_____B570J14230_10001720 (taxid 1000193292)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_856	3300002835_____B570J40625_100052746 (taxid 1000208248)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_857	3300006802_____Ga0070749_10001523 (taxid 1000496258)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_858	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_861	3300005583_____Ga0049085_10003288 (taxid 1000281739)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_862	3300009154_____Ga0114963_10005932 (taxid 1000501365)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_863	level1_86923 (taxid 1000058293)	
FCH3CGLCCXYL4FAA_NODE_864	3300005613_____Ga0074649_1005728 (taxid 1000431916)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_865	3300009159_____Ga0114978_10003467 (taxid 1000327354)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_866	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_868	3300005662_____Ga0078894_10000574 (taxid 1001040201)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_871	3300005805_____Ga0079957_1008289 (taxid 1000830411)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_872	3300007541_____Ga0099848_1002125 (taxid 1000627283)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_873	3300014720_____Ga0172376_10001915 (taxid 1000443159)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_874	3300006805_____Ga0075464_10000297 (taxid 1000164810)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_875	level1_95572 (taxid 1000599082)	
FCH3CGLCCXYL4FAA_NODE_876	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_877	3300000101_____DelMOSum2010_c10000298 (taxid 1000404540)	Environmental;Aquatic;Marine;Neritic zone;Marine;
FCH3CGLCCXYL4FAA_NODE_879	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_880	3300014720_____Ga0172376_10021963 (taxid 1000315251)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_883	3300001457_____JGI10211J14876_10001407 (taxid 1000742977)	
FCH3CGLCCXYL4FAA_NODE_884	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_885	3300001687_____WOR8_10001075 (taxid 1000597795)	Environmental;Aquatic;Marine;Oceanic;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_887	3300001450_____JGI24006J15134_10001787 (taxid 1001121219)	Environmental;Aquatic;Marine;Oceanic;Marine;
FCH3CGLCCXYL4FAA_NODE_888	3300009164_____Ga0114975_10000437 (taxid 1000707177)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_889	3300007234_____Ga0075460_10000610 (taxid 1000288214)	Environmental;Aquatic;Marine;Coastal;Marine;
